"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.taskname","Answer.hitcode","Answer.instrument1","Answer.instrument2","Answer.instrument3","Answer.instrument4","Answer.instrument5","Answer.misccomments","Answer.musicexperience","Answer.musicrecency","Answer.notename","Answer.pianoexperience","Answer.pianorecency","Answer.piece1heard","Answer.piece1name","Answer.piece1played","Answer.piece2heard","Answer.piece2name","Answer.piece2played","Approve","Reject"
"2K9Y0LWSBRI8AQNQ7P08THSTUL3C0C","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:55 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:40 GMT 2014","","","2E66AUBXHWSHZBXXIQ2Z6DRLD1QZ3L","A1SUU1QIRDZXJC","Submitted","Mon Feb 10 12:39:36 GMT 2014","Mon Feb 10 13:03:56 GMT 2014","Mon Feb 10 13:03:56 PST 2014","","","","1460","0% (0/0)","0% (0/0)","0% (0/0)","32_0_awur","","Clarinet","Alto Saxopohone","Drums","","","","9","9","F sharp","1","1","No","","No","No","","No"
"2T5HMVHVKCJ0TXWQGZA7JKQWFB846S","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:55 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:40 GMT 2014","","","2EYUXFCD45XC6PZ11IKKSN3TWLLXVJ","A15781PHGW377Y","Submitted","Mon Feb 10 12:50:22 GMT 2014","Mon Feb 10 13:10:20 GMT 2014","Mon Feb 10 13:10:20 PST 2014","","","","1198","0% (0/0)","0% (0/0)","0% (0/0)","32_2_iqkq","","","","","","","","0","0","","0","0","","","","","",""
"2I3Y58B727M0ACR8Q8S68FSVODUAVX","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:56 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:41 GMT 2014","","","2WYIAA2SEIUUMWCCZFBAEIISOOJOO3","A25DP39XRZDLQM","Submitted","Mon Feb 10 12:41:08 GMT 2014","Mon Feb 10 13:27:59 GMT 2014","Mon Feb 10 13:27:59 PST 2014","","","","2811","0% (0/0)","0% (0/0)","0% (0/0)","32_5_rouu","","guitar","piyano","","","","no","3","3","","3","4","No","","No","No","","No"
"22OVCPWZ9RNDOE0JANYSX3DTP30QBE","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:56 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:41 GMT 2014","","","2PD6VCPWZ9RN5SUC4WJ72N3D9CBPAM","A2BM4OQ4QLFF8I","Submitted","Mon Feb 10 12:51:14 GMT 2014","Mon Feb 10 13:15:39 GMT 2014","Mon Feb 10 13:15:39 PST 2014","","","","1465","100% (1/1)","0% (0/0)","0% (0/0)","32_6_htmp","","clarinet","violin","","","","","9","9","","1","1","Yes","mary had a little lamb","Yes","Yes","fur elise","Yes"
"25ZOVR14IXKOUHLQQ93WK6X37YC98F","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:56 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:41 GMT 2014","","","247J51Y7QEOZ7U2GA7JTWOFX79AFCC","A14WLAP6TCEKO0","Submitted","Mon Feb 10 12:41:32 GMT 2014","Mon Feb 10 13:03:46 GMT 2014","Mon Feb 10 13:03:46 PST 2014","","","","1334","0% (0/0)","0% (0/0)","0% (0/0)","32_7_tynd","","N/A","N/A","N/A","N/A","N/A","great study","2","9","","1","1","No","","No","No","","No"
"2Q2SSZVXX2Q4XQ68ZJPGXIW1W286O4","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:56 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:42 GMT 2014","","","2MOA6X3YOCCFS81TTSGTSNIIDUYQPV","A33SMNMTMIOJ6T","Submitted","Mon Feb 10 12:47:51 GMT 2014","Mon Feb 10 13:19:14 GMT 2014","Mon Feb 10 13:19:14 PST 2014","","","","1883","0% (0/0)","0% (0/0)","0% (0/0)","32_9_ckuv","","Snare Drum","Drum Kit","Marimba","Piano","","","9","3","F Sharp","7","3","Yes","Marry Had a Little Lamb","Yes","Yes","Fur Elise","Yes"
"2R6O2GMMEGOO8M40V19AK2SER4U994","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:56 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:43 GMT 2014","","","2598MZ9O9Z6KO0BAJU8H1RLF6W71AW","A2PXJTMWGUE5DC","Submitted","Mon Feb 10 12:51:39 GMT 2014","Mon Feb 10 13:18:30 GMT 2014","Mon Feb 10 13:18:30 PST 2014","","","","1611","0% (0/0)","0% (0/0)","0% (0/0)","64_3_wkvf","","","","","","","Thank you!","2","2","","1","1","Yes","","No","Yes","","No"
"2Y6VR14IXKO2D5E5N7NAGX3YXMC9AJ","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:57 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 17 12:38:57 GMT 2014","","","28URCJK63ZVEVD3OTP9A09JLLNKX8E","A1H6QHX1XSZ3F1","Submitted","Mon Feb 10 12:47:17 GMT 2014","Mon Feb 10 12:47:26 GMT 2014","Mon Feb 10 12:47:26 PST 2014","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","64_4_edfq","","","","","","","","0","0","","0","0","","","","","",""
"2787Q67051QK4J3PBOHCBXMGR9UYEP","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:57 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:43 GMT 2014","","","2CQU98JHSTLBVHC3KE0IYBJEZNWQEA","A2TF8IP4PM7KAO","Submitted","Mon Feb 10 12:46:16 GMT 2014","Mon Feb 10 13:21:38 GMT 2014","Mon Feb 10 13:21:38 PST 2014","","","","2122","0% (0/0)","0% (0/0)","0% (0/0)","64_5_iofa","","","","","","","","2","2","","1","1","Yes","Mary Had A Little Lamb","No","Yes","","No"
"22XQ0ONNVRH1CD0XNBIBH6NVIVKMVW","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:57 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:43 GMT 2014","","","277B0HFL42J1DUHWK2T7W0IGVGZL0U","A2B8HPIZDKYKDR","Submitted","Mon Feb 10 12:46:20 GMT 2014","Mon Feb 10 13:31:25 GMT 2014","Mon Feb 10 13:31:25 PST 2014","","","","2705","0% (0/0)","0% (0/0)","0% (0/0)","64_7_nyzo","","","","","","","Thanks, best of luck to you in your research.","2","9","No","1","1","Yes","Mary Had a little Lamb","No","Yes","","No"
"2C73TVOK5UFJXXAVZ9FZPYQSAMS47R","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:57 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 10 12:50:44 GMT 2014","","","2P64EGDHDM25D4UXWUN6REZ64AMCMG","A2QD7QFGCUNF5N","Submitted","Mon Feb 10 12:41:37 GMT 2014","Mon Feb 10 12:59:22 GMT 2014","Mon Feb 10 12:59:22 PST 2014","","","","1065","0% (0/0)","0% (0/0)","0% (0/0)","64_8_myff","","","","","","","","9","9","","1","1","Yes","","Yes","Yes","","Yes"
"2I86SVQ8H88MIQI9EJ2VMI1R6746PL","2CAVKCJ011K2Z0VVIFHWG18N4AJ8A8","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 12:38:57 GMT 2014","1","BatchId:1413108;","3600","28800","Mon Feb 17 12:38:57 GMT 2014","","","2AXBMJTUHYW28P1X05YSFWM1M5GINO","A3H3RW4RBLPUA6","Submitted","Mon Feb 10 12:48:53 GMT 2014","Mon Feb 10 12:49:04 GMT 2014","Mon Feb 10 12:49:04 PST 2014","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","64_9_ipip","","","","","","","","0","0","","0","0","","","","","",""
