"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.taskname","Answer.hitcode","Answer.instrument1","Answer.instrument2","Answer.instrument3","Answer.instrument4","Answer.instrument5","Answer.misccomments","Answer.musicexperience","Answer.musicrecency","Answer.notename","Answer.pianoexperience","Answer.pianorecency","Answer.piece1heard","Answer.piece1name","Answer.piece1played","Answer.piece2heard","Answer.piece2name","Answer.piece2played","Answer.readsongname","Answer.useragent","Approve","Reject"
"2ZZPCGJ2D21OVSHLQVAPZSI2TH9B52","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:10 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:10 GMT 2014","","","2X4WYB49F9SSKD9PAEFN2T5HMHSQU6","A340DZFTU1OSQQ","Submitted","Wed Feb 12 16:21:44 GMT 2014","Wed Feb 12 16:55:39 GMT 2014","Wed Feb 12 16:55:39 PST 2014","","","","2035","0% (0/0)","0% (0/0)","0% (0/0)","32_4_evri_v4","403729","","","","","","","2","2","","1","1","No","","No","Yes","","No","","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2U78PJWKUDD8PINRZY0ZAB6U272K9N","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","22KCXKNQY2RCBGIR8Q53RR0KBKV1QI","A2HZSG2OHU7O8P","Submitted","Wed Feb 12 16:22:30 GMT 2014","Wed Feb 12 17:14:10 GMT 2014","Wed Feb 12 17:14:10 PST 2014","","","","3100","0% (0/0)","0% (0/0)","0% (0/0)","16_7_gydo_v4","51522","Trombone","Piano","Xylophone","Guitar","","Fun task","9","4","","4","4","Yes","Mary Had a little lamb","Yes","Yes","Fur Elise","Yes","mary had a little lamb","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2I2274J79KQWYXKBD1LXPCD4EG7GIY","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2KSRYNJ92NJKEWHZVEKURYW2XVBB6F","A1LX3YP9PCKI72","Submitted","Wed Feb 12 16:46:59 GMT 2014","Wed Feb 12 17:20:45 GMT 2014","Wed Feb 12 17:20:45 PST 2014","","","","2026","0% (0/0)","0% (0/0)","0% (0/0)","64_1_jmjt_v4","107387","guitar","","","","","thank you","9","4","no","3","9","Yes","Bethoven's 5th","No","Yes","mary had a little lamb","Yes","no","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2RIRYNJ92NJKEWHZVEKURYW2PCKB6I","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2L5DP8PJWKUD549AKYH3JZ0BNWEI7T","ABMM7PTIH9EZY","Submitted","Wed Feb 12 16:23:21 GMT 2014","Wed Feb 12 16:42:01 GMT 2014","Wed Feb 12 16:42:01 PST 2014","","","","1120","0% (0/0)","0% (0/0)","0% (0/0)","16_2_gxpt_v4","156488","","","","","","","2","9","","1","1","No","","No","No","","No","","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2WW4EGDHDM25D4UXWUN6REZ6XX0CM1","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2M4F0CP5KXPTAJU66T74ZM7NF8QYX9","A2BLIB4GCCK3J5","Submitted","Wed Feb 12 16:22:15 GMT 2014","Wed Feb 12 16:38:36 GMT 2014","Wed Feb 12 16:38:36 PST 2014","","","","981","0% (0/0)","0% (0/0)","0% (0/0)","8_6_otmc_v4","228424","","","","","","","2","9","","1","1","Yes","Mary Had a Little Lamb","Yes","Yes","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"261WKUDD8XMBVMFX8V264TO62NACN1","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2R5M25L8I9NZO2T281FEEQW7AAQISF","A2KD1OZMH8ERI7","Submitted","Wed Feb 12 16:19:06 GMT 2014","Wed Feb 12 16:37:19 GMT 2014","Wed Feb 12 16:37:19 PST 2014","","","","1093","0% (0/0)","0% (0/0)","0% (0/0)","32_2_apnf_v4","430747","","","","","","","2","9","","1","1","Yes","bethoven","No","No","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
"215QY2RCJK63RRQRQMRK4IAQI2GU52","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2DJY0LWSBRI8AQNQ7P08THST2DQC0N","ACWYF9Z50PCA9","Submitted","Wed Feb 12 16:46:08 GMT 2014","Wed Feb 12 17:03:37 GMT 2014","Wed Feb 12 17:03:37 PST 2014","","","","1049","0% (0/0)","0% (0/0)","0% (0/0)","1_5_qmdq_v4","520579","guitar","","","","","Thanks","9","6","","2","9","Yes","","No","Yes","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
"2Y9RLFQ0ONNVJDD8QJ0EQRB7F6QJSX","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2GJ70G5R98D8BZ72GRJS3NYCX58SCP","A1J98D0GPAKZN4","Submitted","Wed Feb 12 16:35:45 GMT 2014","Wed Feb 12 17:03:50 GMT 2014","Wed Feb 12 17:03:50 PST 2014","","","","1685","100% (1/1)","0% (0/0)","0% (0/0)","8_4_hily_v4","109017","","","","","","No","2","9","","1","1","Yes","","No","Yes","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"298V66RLPHITVD7KJQBIG2NJZLXF74","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2AJYNJ92NJKMS1NASOLH8W2GARUC7L","AACOPGXM3HDML","Submitted","Wed Feb 12 16:19:25 GMT 2014","Wed Feb 12 16:48:04 GMT 2014","Wed Feb 12 16:48:04 PST 2014","","","","1719","0% (0/0)","0% (0/0)","0% (0/0)","4_7_jczt_v4","114008","guitar","","","","","no","2","5","","1","1","Yes","mary had a little lamb","No","Yes","","No","","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2XGQ4J3NAB6B7IR3XTPI31TJOWBREW","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2FPH0JPPSI2KQA191KY5ULM6DLNOIO","A7R1OLLU1Z6RA","Submitted","Wed Feb 12 16:21:04 GMT 2014","Wed Feb 12 16:49:30 GMT 2014","Wed Feb 12 16:49:30 PST 2014","","","","1706","0% (0/0)","0% (0/0)","0% (0/0)","1_9_jspm_v4","429098","None","None","None","None","None","Thanks!","2","2","","1","1","Yes","Mary had a little lamb","No","No","","No","","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2UKAC9KSSZVXPY2SEPLK0OYGW1S2KD","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2LDYHVI44OS2CH6WMI5Z2BAPMDM4Y1","A2VE5IV9OD2SK1","Submitted","Wed Feb 12 16:23:25 GMT 2014","Wed Feb 12 16:37:59 GMT 2014","Wed Feb 12 16:37:59 PST 2014","","","","874","0% (0/0)","0% (0/0)","0% (0/0)","32_9_vqoc_v4","10851","guitar","","","","","","6","2","f#","2","5","Yes","twinkle, twinkle","No","Yes","ode to joy","No","twinkle, twinkle","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2IG7QEOZFYQST84HVJ6X1DS4RVWGJA","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2PV95SW6NG1FKZZMWE2YP1FZ916HVR","AYCHPTQRYDT7G","Submitted","Wed Feb 12 16:20:59 GMT 2014","Wed Feb 12 16:42:17 GMT 2014","Wed Feb 12 16:42:17 PST 2014","","","","1278","0% (0/0)","0% (0/0)","0% (0/0)","16_6_hfrm_v4","468763","","","","","","Fun and interesting!","2","9","","1","1","No","","No","No","","No","","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2WL95SW6NG1FKZZMWE2YP1FZ1IHHVW","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2TZ9KQW618N4YQ93L8V57CET4FCLNK","A5LLSZG8YCAZF","Submitted","Wed Feb 12 16:20:01 GMT 2014","Wed Feb 12 16:46:37 GMT 2014","Wed Feb 12 16:46:37 PST 2014","","","","1596","100% (1/1)","0% (0/0)","0% (0/0)","4_0_bvvr_v4","324806","","","","","","I know that second song but I dont' know the name. This was really fun","2","9","","2","7","Yes","Mary had a little lamb","Yes","Yes","","No","","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2SOBFMFFOYYILX57O87E2C0R6FMMZA","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2W9GYQ4J3NABY7RAOAFY8IT1AL0CPS","A302M81U0HM7RJ","Submitted","Wed Feb 12 16:24:18 GMT 2014","Wed Feb 12 16:43:17 GMT 2014","Wed Feb 12 16:43:17 PST 2014","","","","1139","100% (1/1)","0% (0/0)","0% (0/0)","4_9_vhjf_v4","462359","guitar","trumpet","","","","It locked up halfway through but i reopened it and it worked fine.","9","2","","2","9","Yes","Mary had a little lamb","No","Yes","beethovens no.9","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36"
"2GRRNDWIOV1SZOZRMO7UB3YD8RJHW6","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2K36BFMFFOYYAPDHSA4GOSC08ZHYLO","A2C73Y1COWCA51","Submitted","Wed Feb 12 16:31:20 GMT 2014","Wed Feb 12 17:05:39 GMT 2014","Wed Feb 12 17:05:39 PST 2014","","","","2059","0% (0/0)","0% (0/0)","0% (0/0)","16_8_cdhg_v4","353814","","","","","","Fun but i'm such a slow typer. Time on this task varies alot. Took me 30 min","2","9","","1","1","No","","No","No","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2AKD5NQYN5F3IWV4EOPMXCWYKN4B7H","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","28FJ92NJKM053IVH3CPWCGTPQTZ9ER","AIYGT8I9PZ9CC","Submitted","Wed Feb 12 17:09:26 GMT 2014","Wed Feb 12 17:25:18 GMT 2014","Wed Feb 12 17:25:18 PST 2014","","","","952","0% (0/0)","0% (0/0)","0% (0/0)","16_4_quts_v4","372049","","","","","","It was fun.","2","6","F#","2","9","Yes","""Mary Had a Little Lamb""","No","Yes","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
"2W36VCPWZ9RN5SUC4WJ72N3D2ZQAPT","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2BLHV8ER9Y8TFGUA8ND5UFHSJQ84R0","A2AB9WEOEPG7WR","Submitted","Wed Feb 12 16:37:51 GMT 2014","Wed Feb 12 16:53:39 GMT 2014","Wed Feb 12 16:53:39 PST 2014","","","","948","0% (0/0)","0% (0/0)","0% (0/0)","2_9_avzb_v4","160604","","","","","","This task was very interesting and mentally stimulating. I enjoyed completing it. The task ran smoothly without any errors and interruptions.","2","9","","2","9","No","","No","No","","No","","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2TOSK9RJ85OZAVQ5V51PWOOQEXRU6I","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2J0JHSTLB3L077VXRJ2JOJRECGUTHR","A1NGXQMOBCXDC3","Submitted","Wed Feb 12 17:15:02 GMT 2014","Wed Feb 12 17:43:17 GMT 2014","Wed Feb 12 17:43:17 PST 2014","","","","1695","0% (0/0)","0% (0/0)","0% (0/0)","4_2_fgag_v4","199304","","","","","","none was fun!","9","9","","1","1","No","","No","No","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2M998D8J3VE7OO4HWT3GDMCKHTPHXZ","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2T85TYMNCWYBW5RX1NJH711J5PDKOW","AGSU0XYRZHQ97","Submitted","Wed Feb 12 16:21:14 GMT 2014","Wed Feb 12 16:45:13 GMT 2014","Wed Feb 12 16:45:13 PST 2014","","","","1439","0% (0/0)","0% (0/0)","0% (0/0)","1_3_efwa_v4","193166","Acoustic guitar","Keyboard","Ukulele","","","It was fun.","9","2","","3","4","Yes","","No","Yes","Fur Elise","Yes","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2U425L8I9NZWYDQNFJ540W7THP4JTM","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","26Y18N46UXFC50HLL9KNNSNT1K7QSQ","AQ4WRGANHWRFR","Submitted","Wed Feb 12 16:21:47 GMT 2014","Wed Feb 12 16:43:46 GMT 2014","Wed Feb 12 16:43:46 PST 2014","","","","1319","100% (1/1)","0% (0/0)","0% (0/0)","2_8_bfwu_v4","342393","none","","","","","","2","9","","1","1","No","","No","No","","No","none","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"217FE4EGDHDMU1XWR4EZ66HE8PKKA2","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:11 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:11 GMT 2014","","","2VW2J1LY58B7U3YORB6KRD16FHCR66","AEKCK3L7OKCY9","Submitted","Wed Feb 12 16:24:58 GMT 2014","Wed Feb 12 17:11:21 GMT 2014","Wed Feb 12 17:11:21 PST 2014","","","","2783","0% (0/0)","0% (0/0)","0% (0/0)","32_7_sdaw_v4","127792","","","","","","","2","9","","1","1","Yes","","No","Yes","","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2CQER9Y8TNKIEV4AEF6H22OM98BU7H","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:12 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:12 GMT 2014","","","299HRRLFQ0ONFR35AF8OJEGRS9QQH5","A41MRYCTPMBV8","Submitted","Wed Feb 12 16:19:54 GMT 2014","Wed Feb 12 16:40:18 GMT 2014","Wed Feb 12 16:40:18 PST 2014","","","","1224","0% (0/0)","0% (0/0)","0% (0/0)","64_6_ughk_v4","242001","","","","","","","9","9","","1","1","Yes","","Yes","Yes","","Yes","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"24RU8P9Y38TWOTUR1PPIW0JTJZJHY5","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:12 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:12 GMT 2014","","","2OWEGDHDM25L0ELB8RXHOZ6OV6ADNW","ACDTQNYOT3GG8","Submitted","Wed Feb 12 16:21:01 GMT 2014","Wed Feb 12 17:19:42 GMT 2014","Wed Feb 12 17:19:42 PST 2014","","","","3521","0% (0/0)","0% (0/0)","0% (0/0)","4_1_itwz_v4","337991","","","","","","","3","3","","2","4","Yes","Mary had a little lamb","No","Yes","","No","","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"21E4ZMAZHHRRDB2OXIEV1H1KQ75KBX","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:12 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:12 GMT 2014","","","2HYO33FDEY5CGSC9PMQ3ICRF2EQR05","A20JVREDBLVNHF","Submitted","Wed Feb 12 16:22:52 GMT 2014","Wed Feb 12 16:36:17 GMT 2014","Wed Feb 12 16:36:17 PST 2014","","","","805","0% (0/0)","0% (0/0)","0% (0/0)","1_4_zflh_v4","280982","Guitar","Piano","Clarinet","","","","9","3","F Sharp","8","9","Yes","Mary Had a Little Lamb","Yes","Yes","","Yes","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"27C8Y1THV8ER1UKHWF9M9SM5TYDN0J","2D3VKI62NJQ2T3ENI4HHGBKLCZ4LTT","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 20 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Wed Feb 12 16:18:12 GMT 2014","1","BatchId:1416255;","3600","28800","Wed Feb 19 16:18:12 GMT 2014","","","2BUA1QP6AUC2Y9SUG8SXDV0F12Y07H","ANPCXN619ACW9","Submitted","Wed Feb 12 16:22:20 GMT 2014","Wed Feb 12 16:43:02 GMT 2014","Wed Feb 12 16:43:02 PST 2014","","","","1242","0% (0/0)","0% (0/0)","0% (0/0)","1_1_kyec_v4","21039","","","","","","","2","2","","1","1","Yes","Mary had  a little lamb","No","Yes","Fur elise","No","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.70 Safari/537.36"
